Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
20.00036,S,20.00036,2.003537,0.001736203,0.2280224,0.0002005167,559.2782,76.14458,190.7916,0.1679746,69.88941,93.84839,2.994872,124.198978413546,120.9737,28.12028,2107.4824395783,2073.968,359.6814,79.77001,80.16125,20510.25,2885.653
20.10036,S,20.10036,2.017004,0.00171699,0.2271872,0.0001991644,559.3732,75.86956,190.9242,0.1675713,69.84121,93.84211,3.000112,124.748907300597,121.5054,28.26177,2119.91758044301,2086.095,362.5013,79.75321,80.14214,20718.32,2921.762
20.20037,S,20.20037,2.030556,0.001694271,0.2263541,0.0001955008,559.4899,75.59478,191.0424,0.1651961,69.79301,93.83572,3.005339,125.317646031674,122.0554,28.4076,2132.40759788234,2098.275,365.3355,79.73647,80.12312,20927.59,2958.154
20.30037,S,20.30037,2.044196,0.001672162,0.2255233,0.0001937416,559.5836,75.32023,191.1459,0.1644015,69.7448,93.82941,3.010576,125.886547794482,122.6057,28.55285,2144.955482703,2110.511,368.1842,79.71983,80.10419,21138.09,2994.83
20.40037,S,20.40037,2.057924,0.001658931,0.2246946,0.0001924968,559.6764,75.0459,191.2348,0.1640237,69.6966,93.82297,3.015796,126.464962797088,123.1654,28.69967,2157.56026793431,2122.802,371.0475,79.70325,80.08536,21349.82,3031.791
20.50037,S,20.50037,2.071753,0.001640512,0.2238674,0.00019044,560.8191,74.7717,191.3105,0.1629356,69.6484,93.81646,3.021008,127.50427448227,124.179,28.9295,2170.2381711646,2135.164,373.928,79.68676,80.06661,21562.78,3069.04
20.60038,S,20.60038,2.085691,0.00162873,0.2230413,0.0001894807,561.1346,74.49745,191.3741,0.1627693,69.6002,93.80995,3.02622,128.199704926196,124.8539,29.09756,2182.9913082704,2147.599,376.8266,79.67034,80.04795,21776.98,3106.577
20.70038,S,20.70038,2.099727,0.001615386,0.2222171,0.0001876104,560.9799,74.22337,191.4236,0.1618019,69.55199,93.80338,3.031424,128.70244698851,125.3389,29.23149,2195.80645305117,2160.094,379.7408,79.65398,80.02938,21992.42,3144.406
20.80038,S,20.80038,2.113856,0.001585232,0.2213953,0.0001846147,561.0253,73.94954,191.4586,0.1598383,69.50379,93.79676,3.036621,129.301577392722,125.9187,29.38331,2208.6825402818,2172.648,382.6702,79.6377,80.0109,22209.12,3182.526
20.90038,S,20.90038,2.12808,0.001563533,0.2205758,0.0001822813,561.0029,73.67596,191.479,0.1584211,69.45559,93.79015,3.04182,129.881377538277,126.4795,29.53148,2221.62062014149,2185.262,385.6151,79.62149,79.99252,22427.08,3220.939
21.00039,S,21.00039,2.142402,0.001556379,0.2197586,0.0001810623,561.0241,73.40263,191.4853,0.1579518,69.40738,93.78338,3.046999,130.490239772987,127.069,29.68454,2234.62170444567,2197.937,388.5757,79.60537,79.97421,22646.3,3259.649
21.10039,S,21.10039,2.156816,0.001546481,0.2189442,0.0001805274,560.3079,73.12959,191.4762,0.1580626,69.35918,93.77662,3.05218,130.78556053234,127.3498,29.78072,2247.67564965468,2210.663,391.5503,79.58932,79.956,22866.8,3298.655
21.20039,S,21.20039,2.171327,0.001508257,0.2181324,0.0001764006,560.9055,72.8569,191.4524,0.1550052,69.31097,93.76984,3.057358,131.668448880561,128.2088,29.98473,2260.79761750694,2223.455,394.5411,79.57333,79.93788,23088.57,3337.959
21.30039,S,21.30039,2.185943,0.001502304,0.2173228,0.0001752971,560.9682,72.58437,191.4148,0.1545789,69.26277,93.76295,3.062523,132.326843194273,128.847,30.14704,2273.98668573708,2236.312,397.5485,79.55743,79.91985,23311.62,3377.563
21.40039,S,21.40039,2.200663,0.001504058,0.2165157,0.000175414,561.074,72.31207,191.3632,0.1552166,69.21457,93.75607,3.067688,133.015011363171,129.5146,30.31438,2287.24186060226,2249.233,400.5724,79.54161,79.9019,23535.96,3417.469
21.5004,S,21.5004,2.215489,0.001472439,0.215711,0.0001720193,561.1566,72.03999,191.2976,0.1527281,69.16637,93.74908,3.072839,133.703767276744,130.1824,30.48344,2300.56711507213,2262.222,403.613,79.52584,79.88405,23761.6,3457.678
21.6004,S,21.6004,2.230422,0.001447314,0.2149088,0.000169465,561.2381,71.76817,191.2181,0.150959,69.11816,93.74209,3.077991,134.402938304213,130.8605,30.65419,2313.96152734401,2275.278,406.6707,79.51015,79.86628,23988.54,3498.192
21.7004,S,21.7004,2.245465,0.001445492,0.214109,0.0001687716,561.3184,71.49656,191.1248,0.150829,69.06996,93.73501,3.083131,135.112525784859,131.549,30.82621,2327.42613149096,2288.402,409.7457,79.49454,79.84858,24216.79,3539.013
21.8004,S,21.8004,2.260617,0.001442802,0.213312,0.0001686225,561.4059,71.22519,191.0175,0.1511739,69.02176,93.72795,3.088274,135.83642163703,132.2516,31.00077,2340.96186691664,2301.595,412.8378,79.479,79.83098,24446.35,3580.142
21.90041,S,21.90041,2.275909,0.001410675,0.2125161,0.0001648964,561.7087,70.95374,190.8994,0.1482953,68.97356,93.72083,3.093409,136.668520114422,133.0603,31.19681,2354.59823283112,2314.886,415.9524,79.46352,79.81346,24677.24,3621.581
22.00041,S,22.00041,2.291321,0.001389042,0.2117225,0.0001626542,561.9397,70.6824,190.7686,0.1467266,68.92535,93.71362,3.098534,137.479898415316,133.8487,31.38866,2368.3160032938,2328.256,419.0865,79.44811,79.79601,24909.47,3663.333
22.10041,S,22.10041,2.306846,0.00138222,0.2109319,0.0001621871,562.0373,70.41134,190.6237,0.1467422,68.87715,93.70634,3.10365,138.242262617058,134.589,31.57094,2382.10492897532,2341.695,422.2378,79.43279,79.77866,25143.03,3705.399
22.20041,S,22.20041,2.322491,0.001384465,0.210144,0.0001627388,562.1998,70.1405,190.4656,0.1476707,68.82894,93.69907,3.108766,139.045814575808,135.3699,31.76049,2395.97112687712,2355.209,425.4075,79.41756,79.76139,25377.95,3747.781
22.30042,S,22.30042,2.338256,0.001341698,0.2093591,0.0001580107,562.3391,69.86989,190.294,0.1437883,68.78074,93.69169,3.113868,139.850581513986,136.1514,31.9528,2409.91455821378,2368.798,428.5954,79.40235,79.74422,25614.21,3790.48
22.40042,S,22.40042,2.354144,0.00132701,0.2086132,0.0001551878,562.4772,69.59953,190.1422,0.1416112,68.73254,93.68439,3.118982,140.65134560145,136.9291,32.14378,2423.93734085622,2382.464,431.8023,79.38724,79.72712,25851.84,3833.5
22.50042,S,22.50042,2.370148,0.001344003,0.2079748,0.0001569272,562.5695,69.32938,190.0716,0.1435847,68.68433,93.67693,3.124074,141.398779134919,137.6547,32.32334,2438.03136504341,2396.199,435.0269,79.37223,79.7101,26090.83,3876.841
22.60042,S,22.60042,2.386271,0.001338834,0.20734,0.000157819,562.6382,69.05948,189.9881,0.144779,68.63613,93.66949,3.12917,142.146540557132,138.3805,32.50348,2452.20061342994,2410.007,438.2694,79.35727,79.69317,26331.21,3920.506
22.70042,S,22.70042,2.402516,0.001273406,0.206709,0.000149795,562.7277,68.7898,189.8917,0.1377674,68.58793,93.66206,3.134267,142.915437302177,139.1261,32.69175,2466.44514846967,2423.888,441.5302,79.34232,79.67632,26572.98,3964.496
22.80043,S,22.80043,2.418883,0.001266493,0.2060818,0.0001483781,562.7936,68.52037,189.7824,0.1368009,68.53973,93.65454,3.139352,143.684582030964,139.8726,32.87727,2480.76506685417,2437.842,444.8098,79.32748,79.65953,26816.13,4008.813
22.90043,S,22.90043,2.435375,0.001291924,0.2054585,0.0001514829,562.8581,68.25117,189.6605,0.1399971,68.49152,93.647,3.144435,144.464442311464,140.6301,33.06282,2495.16223863704,2451.871,448.1077,79.31276,79.64284,27060.69,4053.459
23.00043,S,23.00043,2.451993,0.001289545,0.2048814,0.000152204,562.9211,67.98221,189.5651,0.1409887,68.44332,93.63936,3.149505,145.236599002958,141.3797,33.24831,2509.63774871549,2465.976,451.4244,79.29807,79.62623,27306.65,4098.435
23.10043,S,23.10043,2.468733,0.001222254,0.204622,0.0001448253,562.9911,67.71347,189.747,0.1344524,68.39512,93.63189,3.154597,145.886245184713,142.0077,33.41571,2524.18348745954,2480.149,454.7586,79.28339,79.6097,27554.03,4143.744
23.20044,S,23.20044,2.485612,0.001202723,0.2043693,0.0001409407,563.2759,67.44467,189.9217,0.1311283,68.34692,93.62426,3.159668,146.646782478669,142.7451,33.60231,2538.81985013981,2494.41,458.1143,79.26881,79.59324,27802.83,4189.388
23.30044,S,23.30044,2.502618,0.001251373,0.2041238,0.0001471751,563.4884,67.17599,190.0874,0.137213,68.29871,93.61659,3.164735,147.382727129213,143.4594,33.77971,2553.53355338545,2508.746,461.4887,79.25437,79.57685,28053.05,4235.368
23.40044,S,23.40044,2.519741,0.001215075,0.2038859,0.0001443631,563.567,66.90753,190.2427,0.1348583,68.2505,93.60897,3.169808,148.064702029525,144.1196,33.95139,2568.31025133694,2523.143,464.8787,79.23993,79.56056,28304.72,4281.686
23.50044,S,23.50044,2.536983,0.001172112,0.2036559,0.0001383145,563.6878,66.63931,190.3878,0.1294524,68.2023,93.60134,3.17488,148.776989835295,144.8092,34.13046,2583.15422165278,2537.605,468.2861,79.22553,79.54434,28557.83,4328.343
23.60044,S,23.60044,2.554347,0.00116382,0.2034337,0.0001374312,563.8074,66.37135,190.5227,0.1288571,68.1541,93.59372,3.179952,149.498591948924,145.5085,34.30897,2598.06541957106,2552.132,471.7107,79.21123,79.5282,28812.39,4375.343
23.70045,S,23.70045,2.571836,0.001173769,0.2032195,0.0001384222,563.9254,66.10361,190.6479,0.1300084,68.1059,93.58607,3.185021,150.229154587126,146.2168,34.48835,2613.04776349156,2566.728,475.1524,79.19702,79.51214,29068.4,4422.685
23.80045,S,23.80045,2.589452,0.001183616,0.2030135,0.000139674,563.9972,65.83611,190.7634,0.1313967,68.05769,93.57838,3.190086,150.947309163065,146.9129,34.6654,2628.10133946376,2581.393,478.6117,79.18288,79.49616,29325.88,4470.373
23.90045,S,23.90045,2.607193,0.001130784,0.2028159,0.0001341805,564.0675,65.56885,190.869,0.1264215,68.00949,93.57074,3.195156,151.674832442069,147.6174,34.84764,2643.22415489759,2596.125,482.0884,79.16875,79.48026,29584.83,4518.408
24.00045,S,24.00045,2.625065,0.001114061,0.2026267,0.0001312929,564.1358,65.30181,190.9651,0.1238786,67.96129,93.56314,3.200232,152.411249659012,148.3309,35.03046,2658.42031695786,2610.928,485.5835,79.1547,79.46444,29845.26,4566.792
24.10046,S,24.10046,2.643068,0.001123672,0.2024461,0.0001329003,564.1803,65.035,191.0517,0.1255638,67.91309,93.55548,3.2053,153.145948482532,149.0432,35.21088,2673.68974010812,2625.802,489.0965,79.14075,79.44868,30107.17,4615.525
24.20046,S,24.20046,2.661204,0.001144916,0.2022743,0.0001354877,564.2228,64.76843,191.1288,0.1281687,67.86488,93.5479,3.210377,153.889710542045,149.7645,35.39262,2689.03247653271,2640.747,492.6277,79.12688,79.43301,30370.57,4664.611
24.30046,S,24.30046,2.679476,0.001113492,0.2021114,0.0001321698,564.2632,64.50209,191.1965,0.125175,67.81668,93.54028,3.21545,154.6425623348,150.494,35.57918,2704.44957218909,2655.764,496.1774,79.11301,79.41741,30635.47,4714.052
24.40046,S,24.40046,2.697883,0.001049517,0.2018464,0.0001246059,564.3019,64.23599,191.1496,0.1181373,67.76848,93.5,3.216441,155.457763846916,151.2843,35.77956,2719.94307819346,2670.855,499.7461,79.09917,79.40189,30901.88,4763.848
24.50047,S,24.50047,2.716454,0.001058153,0.201309,0.0001240594,565.2982,63.97003,190.8298,0.1177364,67.72028,93.37563,3.20692,156.897272048364,152.6891,36.09422,2735.54344062216,2686.05,503.339,79.08548,79.38643,31169.8,4814.001
24.60047,S,24.60047,2.735206,0.001102125,0.200773,0.0001299742,565.5792,63.70404,190.4982,0.1234642,67.67207,93.24696,3.196862,157.993873946626,153.7576,36.34095,2751.25883864088,2701.357,506.9578,79.07189,79.37106,31439.24,4864.516
24.70047,S,24.70047,2.754126,0.001077067,0.200239,0.0001274403,565.3896,63.43822,190.153,0.1211601,67.62386,93.11435,3.186311,158.867786950176,154.6062,36.54992,2767.07399498714,2716.761,510.5996,79.0583,79.35576,31710.22,4915.393
24.80047,S,24.80047,2.773206,0.001042307,0.1997073,0.0001235324,565.3987,63.17266,189.7932,0.1175347,67.57566,92.978,3.175293,159.856719874443,155.5676,36.78169,2782.98595885976,2732.259,514.2644,79.04475,79.34053,31982.75,4966.636
24.90047,S,24.90047,2.792397,0.001048211,0.1991803,0.0001228833,565.3165,62.90733,193.3206,0.1194035,67.52746,92.83836,3.163862,158.820490100972,154.5374,36.63523,2798.91938272457,2747.777,517.938,79.0313,79.32536,32256.83,5018.247
25.00048,S,25.00048,2.811615,0.001055137,0.1986611,0.0001242127,565.2769,62.64223,192.9341,0.1207688,67.47926,92.69626,3.152125,159.804807178554,155.4949,36.86343,2814.83447000122,2763.276,521.6124,79.01792,79.3103,32532.46,5070.224
25.10048,S,25.10048,2.831006,0.001049666,0.198144,0.0001233868,565.2571,62.37739,192.5164,0.1200186,67.43105,92.55086,3.139976,160.822940858549,156.4853,37.09945,2830.8524603385,2778.875,525.3109,79.00458,79.29528,32809.64,5122.57
25.20048,S,25.20048,2.850572,0.00101569,0.197629,0.0001192137,565.2351,62.11276,192.0672,0.1159905,67.38285,92.40226,3.127426,161.864444083118,157.4982,37.34187,2846.97535246403,2794.576,529.0336,78.99127,79.28034,33088.39,5175.287
25.30048,S,25.30048,2.870316,0.001008764,0.1971162,0.0001184803,565.2552,61.84836,191.5858,0.1152873,67.33465,92.25065,3.1145,162.952594423491,158.5573,37.59163,2863.20623147576,2810.382,532.7813,78.97806,79.26547,33368.71,5228.377
25.40049,S,25.40049,2.890246,0.001023709,0.1966051,0.0001198951,565.251,61.58421,191.0717,0.1166534,67.28645,92.09587,3.101178,164.053538656195,159.6292,37.84286,2879.5490472505,2826.297,536.5541,78.96494,79.25069,33650.63,5281.844
25.50049,S,25.50049,2.910362,0.001024144,0.1960962,0.0001196727,565.2667,61.32027,190.5242,0.1164049,67.23824,91.93835,3.087513,165.191392056086,160.7371,38.10224,2896.00493333341,2842.322,540.3527,78.95187,79.23597,33934.14,5335.69
25.60049,S,25.60049,2.930668,0.000991729,0.1955892,0.0001164742,565.2723,61.05658,189.9425,0.1132408,67.19004,91.77802,3.073497,166.350972793466,161.8659,38.36765,2912.57392525183,2858.457,544.1774,78.93882,79.22132,34219.26,5389.916
25.70049,S,25.70049,2.95117,0.0009761769,0.1950842,0.0001134123,565.2824,60.79313,189.3264,0.1101909,67.14184,91.61501,3.059147,167.540327089007,163.0239,38.63896,2929.26208762324,2874.708,548.0291,78.92586,79.20675,34506,5444.526
25.8005,S,25.8005,2.971881,0.0009863304,0.1945808,0.0001145244,566.2258,60.52982,188.6756,0.1111764,67.09363,91.44925,3.044452,169.253576893225,164.6969,39.00903,2946.08568549653,2891.091,551.9107,78.91299,79.19225,34794.37,5499.522
25.9005,S,25.9005,2.992817,0.001008543,0.1940785,0.0001167975,566.4753,60.26648,187.9909,0.1132642,67.04543,91.28081,3.029423,170.629935525307,166.0391,39.31402,2963.04995449508,2907.611,555.8239,78.90018,79.1778,35084.39,5554.908
26.0005,S,26.0005,3.013967,0.0009943183,0.1934745,0.0001156447,566.2753,60.00331,187.1697,0.1120052,66.99722,91.10995,3.014091,171.850040264855,167.2274,39.59082,2980.14463566811,2924.258,559.7664,78.88741,79.16344,35376.06,5610.688
26.1005,S,26.1005,3.035336,0.0009229365,0.1928172,0.0001073985,566.2504,59.74041,186.2587,0.1038653,66.94902,90.93673,2.998463,173.222746082334,168.5646,39.90107,2997.37578145212,2941.038,563.7391,78.87466,79.14914,35669.41,5666.862
26.2005,S,26.2005,3.05693,0.0009311142,0.1921599,0.0001072681,566.1331,59.47773,185.3091,0.1035636,66.90082,90.76108,2.982533,174.577543437666,169.8852,40.2037,3014.74659481913,2957.954,567.7432,78.86203,79.13491,35964.44,5723.436
26.30051,S,26.30051,3.078756,0.0009799271,0.1915025,0.0001128154,566.0568,59.2153,184.3199,0.1087102,66.85262,90.58312,2.966313,175.987052736504,171.2602,40.51403,3032.26096537131,2975.01,571.7787,78.84953,79.12076,36261.18,5780.412
26.40051,S,26.40051,3.100815,0.0009709302,0.1908449,0.0001122934,565.9771,58.95311,183.2906,0.1079739,66.80441,90.40305,2.94983,177.428504510302,172.6657,40.83418,3049.92003951268,2992.207,575.8463,78.83703,79.10668,36559.62,5837.792
26.50051,S,26.50051,3.123116,0.0009286522,0.1901871,0.0001066843,565.9384,58.69115,182.2202,0.1023346,66.75621,90.22091,2.933088,178.92694100093,174.1264,41.16852,3067.72895930446,3009.55,579.9473,78.82455,79.09267,36859.79,5895.582
26.60051,S,26.60051,3.145663,0.0009141827,0.189529,0.0001048227,565.8962,58.42942,181.1082,0.1002826,66.70801,90.03661,2.916076,180.458986639418,175.6205,41.50766,3085.69180307842,3027.043,584.0825,78.81217,79.07872,37161.71,5953.783
26.70052,S,26.70052,3.168461,0.000930313,0.1888707,0.0001061897,565.8505,58.16792,179.9535,0.1012948,66.65981,89.85034,2.898817,182.025514921618,177.1488,41.85201,3103.81050938995,3044.688,588.2518,78.7999,79.06485,37465.38,6012.399
26.80052,S,26.80052,3.191517,0.0009379621,0.188212,0.0001073659,565.824,57.90666,178.7553,0.1020912,66.6116,89.66214,2.881318,183.640124664987,178.7242,42.20611,3122.08823461817,3062.488,592.4562,78.78767,79.05105,37770.82,6071.434
26.90052,S,26.90052,3.214835,0.0009071945,0.187553,0.0001033144,565.7717,57.64563,177.5128,0.09789906,66.5634,89.47208,2.863586,185.278958798251,180.3226,42.56821,3140.5290332305,3080.447,596.6964,78.77547,79.03732,38078.06,6130.891
27.00052,S,27.00052,3.238422,0.0008933425,0.1868936,0.0001018238,565.7382,57.38483,176.2252,0.09612512,66.51519,89.28032,2.845641,186.967568256881,181.9701,42.93896,3159.13802364897,3098.57,600.9736,78.76335,79.02366,38387.1,6190.774
27.10052,S,27.10052,3.262294,0.000907964,0.1862333,0.0001031921,566.6154,57.12418,174.8923,0.09702343,66.46699,89.08665,2.827458,189.208967133721,184.1604,43.41636,3177.93259388233,3116.874,605.2913,78.75132,79.01006,38697.96,6251.087
27.20053,S,27.20053,3.286475,0.0009091476,0.1855716,0.0001029543,566.8211,56.86351,173.514,0.09637991,66.41879,88.89111,2.80904,191.117092849109,186.0233,43.83007,3196.92381856024,3135.37,609.6511,78.73936,78.99654,39010.67,6311.833
27.30053,S,27.30053,3.310948,0.0008956107,0.1849092,0.0001014268,566.5776,56.60301,172.0879,0.09450722,66.37058,88.69386,2.79041,192.814156801647,187.6788,44.2037,3216.09551706645,3154.042,614.0505,78.72744,78.98308,39325.23,6373.018
27.40053,S,27.40053,3.335712,0.0008792993,0.1842465,0.00009923664,566.5094,56.34278,170.6125,0.09200387,66.32238,88.49522,2.771605,194.65396226453,189.4742,44.60597,3235.4487181025,3172.891,618.4896,78.71558,78.96969,39641.67,6434.644
27.50053,S,27.50053,3.360781,0.00086611,0.1835831,0.00009753279,566.3708,56.08278,169.0869,0.08993984,66.27418,88.295,2.752603,196.498281828055,191.274,45.00924,3254.99046564142,3191.924,622.9695,78.7038,78.95638,39960,6496.717
27.60054,S,27.60054,3.380739,0.0008852964,0.1830926,0.0000991686,566.2515,55.82302,167.6685,0.09092444,66.22598,88.1363,2.738791,198.308096298821,193.0402,45.40465,3274.71788966938,3211.138,627.4904,78.69211,78.94313,40280.26,6559.239
27.70054,S,27.70054,3.40129,0.0008867928,0.1825894,0.00009905788,566.1287,55.56349,166.1837,0.09026708,66.17777,87.97367,2.724488,200.170311230726,194.8575,45.81166,3294.63090679334,3230.533,632.052,78.68046,78.92995,40602.43,6622.216
27.80054,S,27.80054,3.422039,0.0008494955,0.1820862,0.00009552314,566.0245,55.30419,164.6433,0.08647782,66.12957,87.8102,2.710079,202.092392023144,196.733,46.23269,3314.73657262026,3250.116,636.6552,78.66885,78.91685,40926.55,6685.651
27.90054,S,27.90054,3.442993,0.0008307478,0.1815831,0.00009269271,565.9393,55.04514,163.0459,0.08333191,66.08137,87.64601,2.695581,204.0757468415,198.6686,46.66581,3335.04112999316,3269.893,641.3019,78.65732,78.90381,41252.64,6749.548
28.00055,S,28.00055,3.464156,0.0008343903,0.18108,0.00009269825,565.8728,54.78632,161.3903,0.08272028,66.03316,87.48104,2.680985,206.12191374722,200.6661,47.11008,3355.54862102279,3289.868,645.9926,78.64588,78.89085,41580.73,6813.913
28.10055,S,28.10055,3.485531,0.0008479014,0.1805768,0.0000940141,565.7811,54.52772,159.6748,0.0832344,65.98496,87.31532,2.666296,208.207052046116,202.7019,47.56171,3376.26112685963,3310.043,650.728,78.63451,78.87794,41910.82,6878.748
28.20055,S,28.20055,3.507114,0.0008386386,0.1800739,0.00009265962,565.7081,54.26935,159.038,0.08193633,65.93675,87.14901,2.651532,209.683043408718,204.1392,47.89745,3397.16940311923,3330.409,655.506,78.62319,78.86512,42242.95,6944.06
28.30055,S,28.30055,3.528842,0.0008168027,0.1795736,0.00009097475,565.6318,54.01122,158.0232,0.08015605,65.88855,86.98267,2.636764,211.395205792886,205.8082,48.27958,3418.22054526919,3350.914,660.3167,78.61192,78.85237,42577.12,7009.85
28.40055,S,28.40055,3.550758,0.0008090496,0.1790745,0.00008902991,566.4434,53.75322,157.0041,0.07815428,65.84035,86.81593,2.621947,213.656867296163,208.016,48.7709,3439.4594227959,3371.602,665.169,78.60073,78.83968,42913.34,7076.125
28.50056,S,28.50056,3.572878,0.0008047009,0.1785759,0.00008859278,566.5842,53.49523,155.9813,0.07747985,65.79214,86.64884,2.607087,215.539261000627,209.8519,49.18692,3460.89212264272,3392.479,670.0639,78.58961,78.82706,43251.65,7142.887
28.60056,S,28.60056,3.595186,0.0007975455,0.1780788,0.00008833125,566.3206,53.23741,154.9539,0.07695667,65.74394,86.48148,2.592192,217.19769774209,211.4681,49.55888,3482.50336183639,3413.53,674.9985,78.57854,78.81451,43592.05,7210.14
28.70056,S,28.70056,3.617672,0.0007975827,0.1775835,0.00008801167,566.2098,52.97985,153.9214,0.07637995,65.69574,86.31402,2.577285,218.966777214102,213.1927,49.9532,3504.28909892322,3434.751,679.9721,78.56754,78.80204,43934.57,7277.888
28.80056,S,28.80056,3.640346,0.0007816685,0.1770896,0.00008607759,566.0289,52.72252,152.8843,0.07440521,65.64754,86.14643,2.562362,220.712194217646,214.8938,50.34409,3526.2553480704,3456.148,684.9855,78.5566,78.78963,44279.22,7346.135
28.90057,S,28.90057,3.663204,0.0007797608,0.1765975,0.00008535003,565.867,52.46543,151.8425,0.0734779,65.59933,85.97891,2.547447,222.488039421454,216.6248,50.74075,3548.40129881354,3477.72,690.0394,78.54573,78.7773,44626.02,7414.886
29.00057,S,29.00057,3.68625,0.0007732455,0.1761072,0.00008467951,565.7022,52.20859,150.796,0.07259998,65.55113,85.81141,2.532535,224.281296749489,218.3728,51.14118,3570.72978256548,3499.47,695.1334,78.53492,78.76503,44974.99,7484.144
29.10057,S,29.10057,3.709488,0.0007717004,0.1756185,0.00008392488,565.5558,51.95197,149.745,0.07165053,65.50293,85.64386,2.517617,226.105264496243,220.1508,51.54819,3593.24305060547,3521.4,700.2689,78.52418,78.75283,45326.14,7553.915
29.20057,S,29.20057,3.732918,0.0007600616,0.1751315,0.00008250325,565.4285,51.6956,148.6898,0.07013507,65.45473,85.47646,2.502717,227.960729131286,221.9595,51.96224,3615.94203465102,3543.511,705.4457,78.51349,78.74071,45679.49,7624.2
29.30058,S,29.30058,3.756538,0.000758684,0.1746464,0.00008233275,565.298,51.43946,147.6301,0.06968456,65.40652,85.30922,2.487837,229.834083047332,223.7858,52.37959,3638.82783639409,3565.804,710.6643,78.50287,78.72865,46035.07,7695.006
29.40058,S,29.40058,3.780359,0.0007380229,0.174163,0.00007956292,565.1863,51.18354,146.5665,0.06704077,65.35831,85.14217,2.472982,231.739594555978,225.6432,52.80517,3661.90545302245,3588.284,715.9253,78.49229,78.71665,46392.88,7766.335
29.50058,S,29.50058,3.804374,0.0007338655,0.1736815,0.00007900559,565.0491,50.92785,145.4987,0.06626953,65.31011,84.9753,2.458149,233.649404361013,227.505,53.23081,3685.17296136413,3610.949,721.2288,78.4818,78.70473,46752.95,7838.193
29.60058,S,29.60058,3.828588,0.000735251,0.1732019,0.00007905213,564.931,50.67239,144.4268,0.06600249,65.26191,84.80875,2.443355,235.592078296547,229.399,53.66308,3708.63244332843,3633.801,726.5755,78.47136,78.69287,47115.31,7910.583
29.70058,S,29.70058,3.853005,0.0007204714,0.1727164,0.00007799746,564.8203,50.41717,143.3448,0.06481591,65.21371,84.64256,2.428607,237.564269927008,231.3217,54.10225,3732.28982682688,3656.846,731.9656,78.46098,78.68108,47479.96,7983.51
29.80059,S,29.80059,3.877657,0.0007130572,0.1721758,0.00007716166,564.8318,50.16192,142.2144,0.06381568,65.1655,84.4765,2.413875,239.666087103954,233.3714,54.5676,3756.17597065649,3680.114,737.4064,78.45066,78.66936,47846.91,8056.978
29.90059,S,29.90059,3.902532,0.0007012116,0.171636,0.000075248,564.8135,49.9068,141.0811,0.06193142,65.1173,84.31075,2.39918,241.771423944122,235.4243,55.03472,3780.27652319682,3703.591,742.8947,78.44039,78.65769,48216.21,8130.993
30.00059,S,30.00059,3.927617,0.0006885981,0.1710976,0.00007397098,564.7047,49.65193,139.9444,0.06058007,65.0691,84.14536,2.384533,243.840459294971,237.4416,55.49465,3804.58114922898,3727.267,748.4279,78.43019,78.64611,48587.87,8205.559
30.10059,S,30.10059,3.952915,0.0006866039,0.1705605,0.00007342536,564.6141,49.39729,138.8045,0.05983136,65.0209,83.98055,2.369957,245.943670516133,239.4924,55.96141,3829.09195492808,3751.144,754.0067,78.42007,78.6346,48961.91,8280.68
30.2006,S,30.2006,3.978427,0.0006945098,0.1700249,0.00007375422,564.5211,49.14289,137.6613,0.05979227,64.97269,83.81622,2.355441,248.067691539109,241.5636,56.43232,3853.80912424268,3775.222,759.632,78.41001,78.62313,49338.34,8356.361
30.3006,S,30.3006,4.004155,0.0006924435,0.1694946,0.00007374062,564.4465,48.88873,136.5182,0.05947054,64.92449,83.65254,2.341007,250.22442838566,243.6667,56.91049,3878.73760457943,3799.506,765.3041,78.40001,78.61175,49717.2,8432.608
30.4006,S,30.4006,4.030102,0.0006636005,0.1689866,0.00007120965,564.3471,48.6348,135.389,0.05712568,64.87629,83.48947,2.326648,252.377024797758,245.7653,57.38972,3903.87743281055,3823.996,771.0231,78.39003,78.60043,50098.49,8509.424
30.5006,S,30.5006,4.05627,0.0006448338,0.1684806,0.00006894468,564.2449,48.38111,134.2571,0.05501116,64.82809,83.32706,2.312373,254.550614712812,247.8844,57.87348,3929.2307032684,3848.694,776.7897,78.38013,78.58917,50482.25,8586.814
30.60061,S,30.60061,4.08266,0.0006368875,0.1679765,0.00006774672,564.1174,48.12766,133.1227,0.05375953,64.77988,83.16533,2.298181,256.730393160897,250.0096,58.35833,3954.79947352219,3873.602,782.6044,78.37029,78.57798,50868.48,8664.783
30.70061,S,30.70061,4.109273,0.0006484307,0.1674747,0.00006780535,563.9648,47.87443,131.9859,0.0535066,64.73167,83.00444,2.284096,258.916740613624,252.1413,58.84423,3980.58479710314,3898.721,788.4675,78.36053,78.56686,51257.23,8743.338
