Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
32.00064,S,32.00064,2.677443,0.001780862,0.2188696,0.0002096895,443.2782,63.33176,143.0796,0.1372063,67.83492,93.54057,3.213207,122.230297079585,113.3161,45.82256,2614.38620581172,2495.168,765.8118,72.63224,72.93781,38143.64,9283.383
32.10062,S,32.10062,2.693025,0.00177706,0.2186625,0.0002098092,443.2755,63.12811,142.4735,0.1368327,67.79837,93.53141,3.21663,123.031921773127,114.0628,46.11433,2626.61560286644,2506.543,770.4107,72.61057,72.91467,38393.78,9360.193
32.2006,S,32.2006,2.708746,0.001769645,0.2181384,0.0002088789,443.2273,62.92461,141.6354,0.1357504,67.76183,93.42701,3.208147,123.933267757299,114.9049,46.43618,2638.92889361052,2517.996,775.04,72.58897,72.89162,38645.06,9437.466
32.30059,S,32.30059,2.724616,0.001751448,0.2176135,0.0002068997,443.1778,62.72126,140.7725,0.1339676,67.7253,93.3194,3.199263,124.852266269554,115.7636,46.76406,2651.33433345831,2529.535,779.7017,72.56744,72.86865,38897.5,9515.203
32.40057,S,32.40057,2.740634,0.001740878,0.2170879,0.0002043083,443.1266,62.51804,139.8845,0.1317738,67.68875,93.20866,3.189988,125.788779865545,116.6388,47.09785,2663.83120711947,2541.159,784.3967,72.546,72.84576,39151.09,9593.408
32.50055,S,32.50055,2.756806,0.001722737,0.2165615,0.0002023713,443.0741,62.31496,138.9709,0.1299874,67.65221,93.09474,3.180316,126.743739011425,117.5316,47.43731,2676.42329505119,2552.872,789.1249,72.52464,72.82297,39405.84,9672.084
32.60054,S,32.60054,2.773134,0.001714982,0.2160343,0.0002013623,442.998,62.11201,138.0311,0.1287785,67.61567,92.97784,3.170271,127.705748845579,118.4311,47.779,2689.11189990157,2564.675,793.8873,72.50337,72.80025,39661.77,9751.234
32.70052,S,32.70052,2.789621,0.001711062,0.2155063,0.0002015364,442.9423,61.90921,137.0645,0.1283014,67.57913,92.85802,3.159862,128.698090500119,119.3596,48.12987,2701.89905858563,2576.57,798.6845,72.48219,72.77763,39918.89,9830.862
32.8005,S,32.8005,2.806268,0.001704516,0.2149774,0.0002003417,442.8854,61.70656,136.0709,0.126928,67.54259,92.73539,3.1491,129.710047595599,120.3065,48.48755,2714.78392876232,2588.556,803.5168,72.46108,72.75507,40177.21,9910.975
32.90049,S,32.90049,2.816432,0.001685404,0.2147157,0.0001981904,442.2936,61.50408,135.2175,0.1249297,67.50605,92.65974,3.144211,130.376235488002,120.9223,48.74177,2727.75688161708,2600.624,808.3807,72.44004,72.7326,40436.73,9991.565
33.00047,S,33.00047,2.829927,0.001665789,0.2143228,0.0001953504,442.6104,61.30179,134.2521,0.122485,67.46951,92.55843,3.136115,131.580436834909,122.0524,49.15916,2740.83371055002,2612.789,813.2811,72.41909,72.71024,40697.46,10072.64
33.10045,S,33.10045,2.843533,0.001633065,0.2139293,0.0001917646,442.5937,61.0996,133.2575,0.1195659,67.43297,92.45539,3.127802,132.632348090059,123.0366,49.53115,2754.0151850143,2625.052,818.2175,72.39822,72.68797,40959.41,10154.22
33.20044,S,33.20044,2.857242,0.001678082,0.2135357,0.0001957683,442.5371,60.89755,132.2327,0.121347,67.39643,92.35066,3.119279,133.685803382455,124.0231,49.90155,2767.29601150728,2637.407,823.1913,72.37747,72.66573,41222.59,10236.29
33.30042,S,33.30042,2.871082,0.001668998,0.2131408,0.0001954811,442.4526,60.69545,131.1786,0.1204262,67.35989,92.24407,3.110523,134.747150412736,125.0164,50.27618,2780.70452249704,2649.882,828.2078,72.35677,72.64362,41487.02,10318.86
33.4004,S,33.4004,2.885042,0.001625742,0.2127452,0.0001904281,442.5183,60.49339,130.0938,0.11656,67.32335,92.13592,3.101571,135.911516276635,126.1073,50.68421,2794.2306334345,2662.467,833.2653,72.33613,72.62158,41752.7,10401.93
33.50039,S,33.50039,2.899113,0.001590292,0.2123493,0.00018596,442.4951,60.2915,128.9768,0.1130585,67.28681,92.02609,3.09241,137.053080023453,127.1763,51.08557,2807.86390924292,2675.152,838.3608,72.31557,72.59963,42019.64,10485.52
33.60037,S,33.60037,2.913283,0.001594867,0.2119538,0.0001852895,442.5145,60.08974,128.8518,0.1127517,67.25027,91.91489,3.083077,137.695062118072,127.7676,51.33586,2821.58740106137,2687.921,843.4886,72.29514,72.57777,42287.86,10569.61
33.70035,S,33.70035,2.927519,0.001625172,0.2115602,0.0001886542,442.4884,59.88815,128.2103,0.1144403,67.21373,91.80244,3.073589,138.592971686186,128.6042,51.66209,2835.37723147335,2700.751,848.6423,72.27482,72.556,42557.36,10654.21
33.80033,S,33.80033,2.941845,0.001602106,0.2111674,0.0001873373,442.4833,59.68671,127.5659,0.1132808,67.17719,91.68879,3.06395,139.509593536834,129.4579,51.99595,2849.25515120528,2713.663,853.8276,72.25453,72.53432,42828.14,10739.34
33.90032,S,33.90032,2.956261,0.001581031,0.2107756,0.00018442,442.4103,59.4854,126.9188,0.1111574,67.14065,91.57381,3.054145,140.396772617973,130.2831,52.32177,2863.21949801153,2726.655,859.0453,72.23431,72.51273,43100.22,10824.98
34.0003,S,34.0003,2.97077,0.001555566,0.2103846,0.0001803857,442.3358,59.28424,126.2689,0.1083703,67.10411,91.45771,3.0442,141.29032537252,131.1141,52.65025,2877.27324198778,2739.73,864.2958,72.21417,72.49121,43373.61,10911.15
34.10028,S,34.10028,2.98537,0.001550023,0.2099945,0.000179846,442.2599,59.08322,125.6163,0.1076875,67.06757,91.34038,3.034101,142.190138224793,131.9514,52.97984,2891.41634678774,2752.888,869.5789,72.19413,72.46977,43648.3,10997.84
34.20027,S,34.20027,3.000063,0.00156156,0.209605,0.0001807744,442.1825,58.88234,124.961,0.1078789,67.03103,91.22189,3.023858,143.096293976565,132.7948,53.31126,2905.6490000855,2766.129,874.8953,72.17418,72.44843,43924.32,11085.07
34.30025,S,34.30025,3.014852,0.00154622,0.209141,0.0001791479,442.1038,58.68159,124.2584,0.1065432,66.99449,91.10232,3.013479,144.033407989654,133.6673,53.65329,2919.97504817357,2779.457,880.2451,72.1543,72.42718,44201.67,11172.82
34.40023,S,34.40023,3.029737,0.001531409,0.2086773,0.0001773439,442.0013,58.481,123.5533,0.1051051,66.95795,90.98167,3.002966,144.964833686105,134.5342,53.994,2934.39283112055,2792.87,885.6291,72.13448,72.40599,44480.35,11261.12
34.50022,S,34.50022,3.044719,0.00151797,0.208214,0.0001748633,441.9196,58.28054,122.8458,0.1032709,66.92141,90.85999,2.992323,145.915062470699,135.4188,54.34109,2948.90623211281,2806.372,891.0475,72.11475,72.3849,44760.38,11349.95
34.6002,S,34.6002,3.059799,0.001510996,0.2077511,0.0001739247,441.8365,58.08022,122.1361,0.1023508,66.88486,90.73723,2.981545,146.8718497817,136.3097,54.69009,2963.514412649,2819.962,896.5007,72.09512,72.3639,45041.77,11439.33
34.70018,S,34.70018,3.074979,0.001504335,0.2072884,0.0001734896,441.7297,57.88003,121.424,0.1017263,66.84833,90.61354,2.970652,147.822940947134,137.1951,55.0375,2978.2193142988,2833.642,901.9888,72.07555,72.34298,45324.52,11529.25
34.80017,S,34.80017,3.090259,0.001499371,0.2068261,0.0001725371,441.6437,57.67999,120.7096,0.1007975,66.81178,90.48885,2.959633,148.793047032479,138.0984,55.39136,2993.02008026752,2847.411,907.5121,72.05608,72.32215,45608.64,11619.72
34.90015,S,34.90015,3.10564,0.001483968,0.2063642,0.0001697765,441.5586,57.48008,119.9932,0.098817,66.77525,90.36325,2.948501,149.77110172231,139.0089,55.74862,3007.91962185824,2861.272,913.0708,72.03668,72.30141,45894.14,11710.75
35.00013,S,35.00013,3.121142,0.001475969,0.2059017,0.000168787,441.4256,57.28012,119.2755,0.09787293,66.73871,90.2366,2.937236,150.729990232511,139.9012,56.09977,3022.93608747112,2875.242,918.6713,72.01736,72.28075,46181.04,11802.34
35.10012,S,35.10012,3.136754,0.00146392,0.2054393,0.0001674915,441.4691,57.08022,118.5562,0.09675343,66.70216,90.10901,2.925855,151.79575621384,140.8952,56.48446,3038.05997562895,2889.312,924.3106,71.99812,72.26017,46469.34,11894.49
35.2001,S,35.2001,3.152467,0.001446892,0.2049774,0.0001651106,441.4221,56.88049,117.8345,0.09501127,66.66563,89.98057,2.914368,152.818518831881,141.8479,56.8566,3053.28062597649,2903.472,929.9849,71.97897,72.23969,46759.04,11987.2
35.30008,S,35.30008,3.168281,0.001447426,0.2045161,0.0001655534,441.3962,56.68089,117.1108,0.09489471,66.62908,89.85143,2.902792,153.861116762651,142.8197,57.2344,3068.60046986407,2917.724,935.696,71.95989,72.21928,47050.17,12080.49
35.40007,S,35.40007,3.1842,0.001438693,0.2040552,0.0001644961,441.3465,56.48146,116.385,0.09391618,66.59254,89.72144,2.891112,154.898201047115,143.7859,57.61135,3084.02122088712,2932.07,941.4432,71.94091,72.19897,47342.73,12174.34
35.50005,S,35.50005,3.20022,0.001430688,0.203595,0.000162668,441.318,56.28217,115.6571,0.09250042,66.55601,89.59078,2.879347,155.955504096097,144.7711,57.99524,3099.54111049915,2946.508,947.2269,71.922,72.17873,47636.73,12268.78
35.60003,S,35.60003,3.216348,0.001417719,0.2031353,0.00016055,441.2433,56.08303,114.9274,0.09092545,66.51946,89.45938,2.86749,156.994439602574,145.7386,58.37392,3115.16319992886,2961.041,953.0479,71.90316,72.15858,47932.18,12363.79
35.70002,S,35.70002,3.232578,0.001420273,0.2026762,0.0001610803,441.1447,55.88403,114.1957,0.09085046,66.48293,89.32736,2.855555,158.02763380432,146.7008,58.75039,3130.88564601877,2975.667,958.9063,71.8844,72.1385,48229.09,12459.38
35.8,S,35.8,3.248918,0.001397185,0.2022175,0.0001585866,441.0448,55.68516,113.4622,0.08907116,66.44638,89.19471,2.843541,159.068100607738,147.6694,59.13044,3146.71417118189,2990.392,964.8022,71.86572,72.11853,48527.46,12555.57
35.89998,S,35.89998,3.265368,0.001378625,0.2017594,0.0001557538,440.9436,55.48643,112.727,0.08711076,66.40984,89.06136,2.831439,160.115705893157,148.6446,59.51321,3162.64812913969,3005.215,970.7365,71.84712,72.09864,48827.32,12652.34
35.99997,S,35.99997,3.281919,0.00140352,0.2013021,0.0001577775,440.8409,55.28785,111.9899,0.08786484,66.37331,88.92751,2.819276,161.170597716364,149.6272,59.8971,3178.6816677135,3020.13,976.7088,71.82862,72.07882,49128.66,12749.71
36.09995,S,36.09995,3.298582,0.001400377,0.2008453,0.0001583687,440.7144,55.0894,111.2511,0.08781169,66.33676,88.79308,2.807039,162.219551763775,150.6038,60.28,3194.82259880414,3035.145,982.7197,71.81018,72.05907,49431.5,12847.69
36.19993,S,36.19993,3.315355,0.001357752,0.2003892,0.0001535942,440.609,54.8911,110.5107,0.08479024,66.30022,88.65813,2.794738,163.289062809056,151.5991,60.6715,3211.07092270907,3050.26,988.7693,71.79179,72.03944,49735.84,12946.26
36.29992,S,36.29992,3.33224,0.001329827,0.1999336,0.0001494907,440.5022,54.69294,109.7689,0.08215787,66.26368,88.52268,2.782375,164.365875595143,152.6013,61.06541,3227.4267924148,3065.475,994.858,71.77348,72.01987,50041.71,13045.44
36.3999,S,36.3999,3.349235,0.001328283,0.1994788,0.0001483282,440.394,54.49492,109.0254,0.08115157,66.22714,88.38679,2.769956,165.450012367396,153.6107,61.46104,3243.89028501397,3080.79,1000.986,71.75529,72.00039,50349.09,13145.23
36.49988,S,36.49988,3.366342,0.001360298,0.1990246,0.0001509775,440.2621,54.29704,108.2804,0.08222397,66.19061,88.25036,2.75747,166.528318633111,154.6149,61.85397,3260.46157348818,3096.205,1007.154,71.7372,71.98099,50658.02,13245.64
36.59986,S,36.59986,3.383561,0.001387513,0.1985712,0.000154466,440.1512,54.09929,107.534,0.08373481,66.15406,88.11359,2.744941,167.627389761082,155.6388,62.25356,3277.14069740329,3111.72,1013.362,71.71916,71.96165,50968.49,13346.66
36.69985,S,36.69985,3.400915,0.001353949,0.1981177,0.0001504361,439.9963,53.9015,106.7871,0.08116933,66.11752,87.97627,2.732344,168.70875698173,156.6447,62.65048,3293.95137300027,3127.358,1019.616,71.70116,71.94242,51280.52,13448.31
36.79983,S,36.79983,3.418393,0.001328941,0.1976644,0.0001480856,439.996,53.70377,106.0394,0.07952362,66.08098,87.83851,2.719691,169.890916618787,157.7465,63.07904,3310.88283141272,3143.108,1025.915,71.68324,71.92324,51594.11,13550.59
36.89981,S,36.89981,3.435985,0.00127618,0.1972121,0.0001425407,439.9254,53.5062,105.2901,0.07617961,66.04444,87.70049,2.707006,171.039918657853,158.8162,63.49857,3327.92464998573,3158.961,1032.253,71.66537,71.90417,51909.3,13653.5
36.9998,S,36.9998,3.453693,0.001240808,0.1967605,0.0001381872,439.8763,53.30877,104.5397,0.07349502,66.0079,87.56214,2.69428,172.210558527256,159.9065,63.92486,3345.07901464754,3174.919,1038.631,71.64763,71.88521,52226.07,13757.04
37.09978,S,37.09978,3.471517,0.001243439,0.1963098,0.0001382842,439.8033,53.1115,103.788,0.0731855,65.97136,87.42354,2.681522,173.375475942642,160.9918,64.34824,3362.3450144097,3190.981,1045.049,71.63001,71.86633,52544.45,13861.23
37.19976,S,37.19976,3.489457,0.00131917,0.1958599,0.000145422,439.7511,52.91437,103.0352,0.07658044,65.93482,87.28465,2.668728,174.561686799287,162.0981,64.77645,3379.72361192384,3207.147,1051.51,71.61251,71.84751,52864.43,13966.06
37.29975,S,37.29975,3.507515,0.001341019,0.195411,0.0001480356,439.6752,52.71738,102.2813,0.07756437,65.89828,87.14553,2.655906,175.742493921845,163.1985,65.20486,3397.21696246716,3223.42,1058.012,71.59505,71.82879,53186.04,14071.53
37.39973,S,37.39973,3.525694,0.001321643,0.1949628,0.0001471304,439.5536,52.52053,101.5264,0.07669713,65.86174,87.00634,2.643075,176.904311181701,164.2802,65.62889,3414.82640029994,3239.801,1064.556,71.57764,71.81016,53509.28,14177.66
37.49971,S,37.49971,3.543991,0.001244432,0.1945156,0.0001374645,439.4306,52.32383,100.7705,0.07128851,65.8252,86.86697,2.630221,178.074257048867,165.3683,66.05881,3432.55120890776,3256.289,1071.143,71.56023,71.7916,53834.17,14284.44
37.5997,S,37.5997,3.562409,0.001180771,0.1940694,0.0001308193,439.3065,52.12726,100.0137,0.06748781,65.78866,86.72746,2.617351,179.252262750997,166.4643,66.49068,3450.39210627035,3272.885,1077.772,71.54292,71.77311,54160.71,14391.89
37.69968,S,37.69968,3.58095,0.00118325,0.1936239,0.000130714,439.1809,51.93082,99.25618,0.06707671,65.75212,86.58784,2.604465,180.438150787861,167.5685,66.92327,3468.35251838502,3289.592,1084.445,71.52573,71.75471,54488.91,14500
37.79966,S,37.79966,3.599614,0.001240707,0.1931795,0.0001349702,439.0319,51.73454,98.49792,0.06888995,65.71558,86.44809,2.591564,181.618023082039,168.6674,67.35291,3486.43248499307,3306.41,1091.162,71.50868,71.73637,54818.8,14608.78
37.89965,S,37.89965,3.618401,0.001278239,0.192736,0.0001394543,438.9038,51.5384,97.73891,0.07079279,65.67904,86.3083,2.578658,182.819923545629,169.7871,67.78986,3504.6316583966,3323.339,1097.922,71.49169,71.71814,55150.37,14718.23
37.99963,S,37.99963,3.637312,0.001278776,0.1922935,0.0001406246,438.7744,51.3424,96.97923,0.07099513,65.64249,86.16847,2.565747,184.030024034645,170.914,68.23089,3522.95003870036,3340.379,1104.725,71.47475,71.69999,55483.64,14828.36
38.09961,S,38.09961,3.656348,0.001212132,0.191852,0.0001328217,438.6214,51.14653,96.21897,0.06668328,65.60596,86.02877,2.552852,185.234599484255,172.0343,68.67355,3541.39018209593,3357.532,1111.573,71.45782,71.68192,55818.62,14939.18
38.1996,S,38.1996,3.675509,0.00114407,0.1914115,0.0001259271,438.4896,50.9508,95.45815,0.0628664,65.56942,85.88904,2.539953,186.461466683603,173.1757,69.12348,3559.95174008602,3374.798,1118.465,71.44096,71.66393,56155.32,15050.68
38.29958,S,38.29958,3.694799,0.001102624,0.1909721,0.0001193144,438.3564,50.75521,94.69688,0.05922617,65.53288,85.74935,2.527059,187.69663480094,174.3249,69.57626,3578.63695870157,3392.179,1125.402,71.4242,71.64603,56493.76,15162.87
38.39956,S,38.39956,3.714236,0.001134089,0.1905329,0.0001230725,438.1832,50.55959,93.93591,0.06074047,65.49634,85.60957,2.514155,188.915604823044,175.4599,70.02092,3597.46606535334,3409.694,1132.391,71.40759,71.6282,56833.93,15275.76
38.49955,S,38.49955,3.733815,0.001220198,0.1900943,0.0001314223,438.1394,50.36402,93.17499,0.06448454,65.45979,85.46978,2.501248,190.226291764763,176.6824,70.49377,3616.43211537979,3427.336,1139.431,71.39108,71.61041,57175.87,15389.35
38.59953,S,38.59953,3.753518,0.001236051,0.1896571,0.000133551,438.0456,50.16862,92.41354,0.06514345,65.42326,85.33022,2.48837,191.514811544626,177.8829,70.96194,3635.51891995286,3445.091,1146.513,71.37463,71.59276,57519.58,15503.65
38.69951,S,38.69951,3.773353,0.001154869,0.1892209,0.0001264316,437.9516,49.97336,91.65199,0.06130364,65.38672,85.19088,2.475521,192.81289947762,179.0911,71.43663,3654.73321621854,3462.965,1153.64,71.35816,71.5752,57865.07,15618.66
38.7995,S,38.7995,3.793319,0.001101028,0.1887858,0.0001192497,437.8559,49.77824,90.89011,0.05747287,65.35017,85.05166,2.462685,194.11971160795,180.3074,71.91456,3674.07396789834,3480.956,1160.815,71.34177,71.5577,58212.36,15734.38
38.89948,S,38.89948,3.813416,0.001078479,0.188352,0.0001162097,437.7812,49.58329,90.1282,0.05566622,65.31364,84.91273,2.449888,195.449455877166,181.5458,72.39898,3693.54188987005,3499.065,1168.037,71.32549,71.54027,58561.45,15850.82
38.99946,S,38.99946,3.833645,0.001080131,0.1879193,0.0001155769,437.6829,49.38846,89.36613,0.0550215,65.27709,84.77399,2.437113,196.773949301089,182.7794,72.88126,3713.13852570463,3517.294,1175.305,71.30931,71.52293,58912.36,15967.99
39.09945,S,39.09945,3.854006,0.001107306,0.187481,0.0001180388,437.5836,49.19379,88.60075,0.05584256,65.24055,84.63554,2.424373,198.109578827856,184.0238,73.36652,3732.86225482155,3535.641,1182.62,71.29324,71.50567,59265.09,16085.88
39.19943,S,39.19943,3.874504,0.001156894,0.1870153,0.0001248045,437.439,48.99924,87.8222,0.05867038,65.20402,84.49734,2.411666,199.434067619849,185.258,73.84728,3752.71946588329,3554.112,1189.984,71.27724,71.48847,59619.68,16204.51
39.29941,S,39.29941,3.895138,0.00112439,0.1865505,0.0001207358,437.271,48.80484,87.04382,0.05639486,65.16747,84.35954,2.399009,200.753099509975,186.4855,74.33011,3772.70728542087,3572.705,1197.394,71.26128,71.47139,59976.11,16323.88
39.39939,S,39.39939,3.91591,0.00109624,0.1860866,0.0001178864,437.1242,48.61057,86.2658,0.05470783,65.13094,84.22205,2.386389,202.095890910938,187.7355,74.82066,3792.82791535954,3591.421,1204.854,71.24536,71.45437,60334.41,16443.99
39.49938,S,39.49938,3.936821,0.001058901,0.1856238,0.0001138512,436.9763,48.41646,85.48825,0.05248961,65.09439,84.08496,2.373821,203.447483913068,188.9935,75.31491,3813.08518401975,3610.264,1212.364,71.22951,71.43742,60694.58,16564.86
39.59936,S,39.59936,3.957871,0.001047971,0.1851619,0.0001121036,436.8268,48.22248,84.71115,0.05134192,65.05785,83.94829,2.361304,204.80802126342,190.2601,75.81174,3833.47715942997,3629.232,1219.924,71.21375,71.42053,61056.65,16686.47
39.69934,S,39.69934,3.979065,0.001045356,0.1847009,0.0001111113,436.6543,48.02864,83.93465,0.05054689,65.02132,83.81194,2.348828,206.16302456514,191.5214,76.30692,3854.00676135034,3648.328,1227.534,71.19806,71.40372,61420.62,16808.84
39.79933,S,39.79933,4.000399,0.001042097,0.1842414,0.0001110459,436.5027,47.83495,83.15889,0.05017516,64.98477,83.67609,2.336415,207.54182459795,192.8052,76.80992,3874.67292563028,3667.551,1235.194,71.18246,71.387,61786.51,16931.98
39.89931,S,39.89931,4.021875,0.001039378,0.1838029,0.000110678,436.3501,47.64138,82.39275,0.04966647,64.94823,83.54069,2.324057,208.923911145758,194.0919,77.31452,3895.47671741299,3686.902,1242.904,71.16692,71.37035,62154.34,17055.88
39.99929,S,39.99929,4.043494,0.001020235,0.1833659,0.0001088135,436.1959,47.44796,81.62741,0.04849159,64.91169,83.40589,2.311775,210.315010929301,195.3868,77.82289,3916.41896519262,3706.382,1250.664,71.15146,71.35379,62524.08,17180.56
40.09928,S,40.09928,4.06528,0.0009932893,0.1829295,0.0001054696,435.9841,47.25448,80.86353,0.04667269,64.87515,83.27137,2.299527,211.677647782789,196.6544,78.32288,3937.52190898385,3726.012,1258.481,71.13607,71.33733,62895.79,17306.01
40.19926,S,40.19926,4.087221,0.000973286,0.1824942,0.0001015335,435.9207,47.06108,80.10068,0.0446132,64.83861,83.13742,2.287351,213.151646485765,198.0273,78.85945,3958.7769916275,3745.784,1266.352,71.12078,71.32095,63269.48,17432.25
40.29924,S,40.29924,4.109303,0.0009792643,0.1820606,0.0001027778,435.7834,46.86784,79.33866,0.04483695,64.80207,83.00407,2.27525,214.585682762682,199.3628,79.38192,3980.16899329383,3765.683,1274.274,71.10558,71.30463,63645.16,17559.29
40.39923,S,40.39923,4.131534,0.0009926637,0.1816285,0.0001042388,435.6688,46.67475,78.57775,0.0451454,64.76553,82.87534,2.263726,216.045625366379,200.7227,79.91314,4001.70394728708,3785.715,1282.248,71.09045,71.2884,64022.82,17687.11
40.49921,S,40.49921,4.153909,0.001019772,0.181198,0.000107605,435.5522,46.48181,77.81775,0.04626226,64.72899,82.73083,2.250231,217.514902468469,202.0915,80.44724,4023.37901611958,3805.877,1290.274,71.07541,71.27224,64402.5,17815.74
40.59919,S,40.59919,4.176435,0.001009763,0.1807691,0.0001058136,435.4565,46.28902,77.05899,0.0451555,64.69245,82.58663,2.236773,219.009328956836,203.4833,80.99156,4045.20019296453,3826.175,1298.353,71.0604,71.25616,64784.21,17945.17
40.69918,S,40.69918,4.19911,0.0009672654,0.1803417,0.0001024819,435.3375,46.09636,76.30145,0.04340643,64.65591,82.44279,2.22336,220.498349823227,204.8696,81.53508,4067.16526927417,3846.607,1306.484,71.04544,71.24016,65167.95,18075.41
40.79916,S,40.79916,4.221934,0.0009317007,0.1799161,0.00009821817,435.2173,45.90385,75.54514,0.04128569,64.61937,82.29934,2.209996,221.997487175301,206.2652,82.08259,4089.2758256204,3867.174,1314.669,71.03056,71.22423,65553.73,18206.46
40.89914,S,40.89914,4.244911,0.0009111085,0.179492,0.00009588895,435.075,45.71148,74.79028,0.0399982,64.58283,82.1563,2.196683,223.491733275987,207.6562,82.62843,4111.53379402978,3887.878,1322.908,71.01575,71.20837,65941.59,18338.34
40.99913,S,40.99913,4.268041,0.000915587,0.1790696,0.00009504625,434.9093,45.51923,74.03679,0.03933988,64.54629,82.01366,2.183422,224.980549590781,209.0421,83.1724,4133.93949308938,3908.719,1331.202,71.00102,71.19257,66331.52,18471.05
41.09911,S,41.09911,4.291326,0.0009181054,0.1786488,0.0000958556,434.7431,45.32713,73.28477,0.03936443,64.50975,81.87149,2.170218,226.479680745469,210.4378,83.71964,4156.49540248208,3929.7,1339.55,70.98637,71.17686,66723.55,18604.58
41.19909,S,41.19909,4.314765,0.0009217192,0.1782298,0.00009557072,434.5753,45.13518,72.53437,0.03893694,64.47321,81.72975,2.157068,227.988404602502,211.8423,84.27071,4179.20057658746,3950.82,1347.952,70.97181,71.16124,67117.68,18738.96
41.29908,S,41.29908,4.338361,0.0009147384,0.1778124,0.00009539324,434.3847,44.94337,71.78562,0.03855377,64.43667,81.58859,2.143991,229.491693920303,213.2415,84.8204,4202.05820963604,3972.082,1356.409,70.95732,71.14571,67513.93,18874.18
41.39906,S,41.39906,4.362113,0.0009110733,0.1773969,0.00009482041,434.2152,44.7517,71.03853,0.03801233,64.40013,81.4479,2.130971,231.02099687597,214.6651,85.37913,4225.06763541318,3993.485,1364.922,70.94289,71.13023,67912.31,19010.24
41.49904,S,41.49904,4.386023,0.0009004178,0.1769831,0.00009426481,434.0442,44.56017,70.29326,0.03748061,64.36359,81.30785,2.118032,232.560205029044,216.0979,85.94153,4248.22857548182,4015.029,1373.49,70.92854,71.11484,68312.84,19147.16
41.59903,S,41.59903,4.410092,0.0008907621,0.1766026,0.00009252904,433.8725,44.36877,69.56228,0.03648634,64.32705,81.16833,2.10516,234.101123922941,217.532,86.50529,4271.54355869318,4036.716,1382.115,70.91424,71.09952,68715.53,19284.94
41.69901,S,41.69901,4.434321,0.0008798586,0.176224,0.0000912325,433.6778,44.17751,68.83286,0.0356744,64.2905,81.02943,2.092366,235.63657119035,218.9608,87.06757,4295.01447592116,4058.548,1390.797,70.90002,71.08427,69120.41,19423.59
41.79899,S,41.79899,4.458774,0.0008503947,0.175844,0.0000881986,433.756,43.98595,68.10594,0.03419764,64.25397,80.89085,2.07961,237.384996115488,220.5907,87.70051,4318.70331046432,4080.584,1399.555,70.88586,71.0691,69527.48,19563.11
41.89898,S,41.89898,4.483329,0.0008257289,0.1754663,0.00008604343,433.3714,43.79494,67.37917,0.03307707,64.21743,80.7532,2.066971,238.805339990258,221.9102,88.22615,4342.48794629698,4102.708,1408.351,70.87177,71.05402,69936.75,19703.5
41.99896,S,41.99896,4.506968,0.0008123703,0.1751155,0.00008360205,433.1745,43.60411,66.66378,0.03186106,64.18089,80.62226,2.055172,240.367107294223,223.3633,88.79855,4366.43044646383,4124.979,1417.204,70.85777,71.039,70348.24,19844.78
42.09894,S,42.09894,4.530534,0.0008425484,0.1747707,0.00008615224,432.9756,43.41343,65.95171,0.03254635,64.14435,80.49319,2.043606,241.937564579512,224.825,89.37284,4390.52763330191,4147.393,1426.116,70.84384,71.02403,70761.98,19986.94
42.19893,S,42.19893,4.554243,0.0008526589,0.1744267,0.00008761894,432.7762,43.22287,65.24099,0.03280834,64.1078,80.36478,2.032121,243.519842923906,226.2976,89.95171,4414.78489560002,4169.956,1435.086,70.82998,71.00916,71177.96,20130
42.29891,S,42.29891,4.578095,0.0008453489,0.1740835,0.00008776008,432.5969,43.03245,64.53168,0.03256804,64.07127,80.23711,2.02073,245.129021910825,227.7953,90.54026,4439.20088782538,4192.667,1444.113,70.81618,70.99436,71596.2,20273.96
42.39889,S,42.39889,4.602094,0.000835644,0.1737409,0.00008664419,432.4171,42.84217,63.82396,0.03186404,64.03473,80.11017,2.00943,246.750159191276,229.304,91.13351,4463.77850173609,4215.528,1453.2,70.80244,70.97962,72016.72,20418.82
42.49887,S,42.49887,4.62624,0.0008088568,0.1733992,0.0000837821,432.2142,42.65202,63.11786,0.03053069,63.99818,79.98401,1.998228,248.366227870265,230.8075,91.72612,4488.51970729559,4238.541,1462.347,70.78874,70.96496,72439.54,20564.6
42.59886,S,42.59886,4.650534,0.0007669204,0.1730581,0.00007937547,432.0323,42.46202,62.41349,0.0286585,63.96164,79.85863,1.987124,250.01054558083,232.3374,92.32879,4513.42500723604,4261.707,1471.553,70.77512,70.95038,72864.66,20711.29
42.69884,S,42.69884,4.674976,0.000727055,0.1727179,0.00007540227,431.8496,42.27216,61.7108,0.02697054,63.92511,79.73407,1.976121,251.666629478562,233.8783,92.93564,4538.49574744,4285.027,1480.819,70.76157,70.93588,73292.12,20858.91
